candidate_score,project_name,symbol,base_asset,identity_symbol,market_cap_usd,is_small_project,is_meme,event_count,max_volume_ratio,peak_event_date,peak_abs_return_pct,peak_intraday_range_pct,bar_count,first_bar_date,last_bar_date,chain_id,contract_address,last_close,normalized_token_price,web3_price_usd,identity_price_ratio,web3_tags
168.5130314079755,DIAToken,DIAUSDT,DIA,DIA,18610146.070769064,True,False,18,324.6984744503605,2026-07-27,6.3354931605471565,61.801242236024855,399,2025-07-02,2026-08-04,1,0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419,0.1091,0.1091,0.11029372573503347,1.0109415741066312,
168.35018421748333,BandToken,BANDUSDT,BAND,BAND,15345378.062048186,True,False,10,53.41034297950986,2025-08-22,33.2497612225406,64.7239640968892,399,2025-07-02,2026-08-04,1,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,0.1524,0.1524,0.15345386161364177,1.0069151024517176,
168.20603919000573,Drift,DRIFTUSDT,DRIFT,DRIFT,12103088.876466826,True,False,28,111.05457150566984,2026-05-26,11.313764605300648,41.49198520345254,399,2025-07-02,2026-08-04,CT_501,DriFtupJYLTosbwoN8koMbEYSx54aFAVLddWsbksjwg7,0.01195,0.01195,0.012103108127878896,1.0128123956384014,Alpha|DEX Paid
168.0477765256775,Sonic SVM,SONICUSDT,SONIC,SONIC,43208103.0020819,True,False,15,57.28857699493085,2026-02-11,26.798049573344173,44.10543794105439,399,2025-07-02,2026-08-04,CT_501,SonicxvLud67EceaEzCLRnMTBqzYUUYNr93DBkBdDES,0.01806,0.01806,0.018003400864694766,1.0031438024254753,Token Volume Surging|Community Recognized
167.39923716462985,Smooth Love Potion,SLPUSDT,SLP,SLP,8824004.742032005,True,False,16,86.84447165207075,2026-04-25,6.39859113589667,36.98630136986303,378,2025-07-23,2026-08-04,1,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0.0005234,0.0005234,0.0005233784882105653,1.0000411017837365,Token Volume Plunging
166.85627148860976,Orca,ORCAUSDT,ORCA,ORCA,81280830.07869595,True,False,22,541.7392320806949,2026-04-26,19.999999999999996,62.12804328223625,399,2025-07-02,2026-08-04,CT_501,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,1.091,1.091,1.0837509341380467,1.0066888670021943,Community Recognized
166.77873555735346,FLock.io,FLOCKUSDT,FLOCK,FLOCK,12030660.858276678,True,False,15,78.81198428691064,2025-12-26,12.941176470588234,29.12524850894631,330,2025-09-09,2026-08-04,8453,0x5ab3d4c385b400f3abb49e80de2faf6a88a7b691,0.02762,0.02762,0.02765459442612004,1.0012525136176698,Alpha
166.67110855991422,XPIN Network,XPINUSDT,XPIN,XPIN,9138716.663182832,True,False,23,102.43767563694612,2026-07-11,4.297082228116711,36.44633110976348,327,2025-09-12,2026-08-04,56,0xd955c9ba56fb1ab30e34766e252a97ccce3d31a6,0.001515,0.001515,0.0015231194438638054,1.0053593688870002,Alpha|DEX Paid
166.30950041461412,BIO,BIOUSDT,BIO,BIO,72399834.7102127,True,False,30,133.76043569185234,2026-04-16,17.98820445609437,59.155865736124966,399,2025-07-02,2026-08-04,1,0xcb1592591996765ec0efc1f92599a19767ee5ffa,0.02313,0.02313,0.02449255229701351,1.0589084434506488,Token Volume Surging
166.24666349247187,ZKsync,ZKUSDT,ZK,ZK,116159043.13650657,True,False,16,128.56534528160213,2025-11-02,18.041336681475762,69.5985566080289,399,2025-07-02,2026-08-04,324,0x5a7d6b2f92c77fad6ccabd7ee0624e64907eaf3e,0.00789,0.00789,0.00783121006885727,1.0075071324387685,
166.20162339689503,Giggle Fund,GIGGLEUSDT,GIGGLE,GIGGLE,32906287.801813085,True,False,13,111.52866501691355,2026-08-01,11.702348784036587,50.64864864864867,300,2025-10-09,2026-08-04,56,0x20d6015660b3fe52e6690a889b5c51f69902ce0e,33.2,33.2,33.30109161733031,1.0030449282328404,Community Recognized|DEX Paid
165.75811665321,Euler Finance,EULUSDT,EUL,EUL,38775730.660896555,True,False,19,860.27151527134,2026-07-26,17.34157650695518,42.094882729211115,296,2025-10-13,2026-08-04,1,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,1.4139,1.4139,1.4283772389430052,1.0102392240915237,DEX Paid
165.63807613574625,Adventure Gold,AGLDUSDT,AGLD,AGLD,13882591.138998277,True,False,20,382.1705626084651,2026-06-27,3.8497217068645617,39.98959958398336,399,2025-07-02,2026-08-04,1,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,0.1468,0.1468,0.1495485732478146,1.0187232510069113,
165.4869042139196,Epic Chain,EPICUSDT,EPIC,EPIC,37982382.6340014,True,False,24,68.38573094553749,2026-06-02,7.974258533855627,55.42018119337706,399,2025-07-02,2026-08-04,1,0x94314a14df63779c99c0764a30e0cd22fa78fc0e,1.0275,1.0275,1.130428054583375,1.1001732891322382,DEX Paid
165.35701673282182,AS Roma Fan Token,ASRUSDT,ASR,ASR,100773639.44328906,True,False,12,128.75101622919303,2025-12-21,28.794037940379404,42.4554183813443,399,2025-07-02,2026-08-04,CT_501,H4YrzxkjQZFUVxKi9NDp9sJnHUrzWWH71TtjkiC3xdSY,0.851,0.851,1.3913403141102625,1.634947490141319,
165.13866613129608,Lumia Token,LUMIAUSDT,LUMIA,LUMIA,18294000.432770785,True,False,25,181.9664235652212,2025-12-23,10.934393638170992,31.243781094527346,399,2025-07-02,2026-08-04,1,0xd9343a049d5dbd89cd19dc6bca8c48fb3a0a42a7,0.07326,0.07326,0.07657953698026668,1.0453117250923651,Token Volume Plunging
164.64238427238047,Rocket Pool Protocol,RPLUSDT,RPL,RPL,34840405.488486394,True,False,13,324.2216631670955,2026-02-17,17.607223476297975,31.7351598173516,399,2025-07-02,2026-08-04,1,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,1.533,1.533,1.5345535715392538,1.0010134191384565,Token Volume Surging
164.63410602879136,ApeCoin,APEUSDT,APE,APE,131142268.55111876,True,False,5,141.9239646016888,2026-04-24,77.03631010794896,174.40711462450597,399,2025-07-02,2026-08-04,1,0x4d224452801aced8b2f0aebe155379bb5d594381,0.1309,0.1309,0.13114518818064938,1.001873095344915,Token Volume Surging|DEX Paid
164.63108970530135,Swarm Network,TRUTHUSDT,TRUTH,TRUTH,127351558.77518728,True,False,24,226.7888751550486,2026-05-13,24.17437252311756,50.73707104881584,308,2025-10-01,2026-08-04,CT_784,0x0a48f85a3905cfa49a652bdb074d9e9fabad27892d54afaa5c9e0adeb7ac3cdf::swarm_network_token::SWARM_NETWORK_TOKEN,0.012882,0.012882,0.012735155877518728,1.0115306105314734,2x Alpha Points|Alpha
164.5166336283486,zkPass,ZKPUSDT,ZKP,ZKP,3707221.313667091,True,False,9,100.09041576852545,2026-07-03,30.146741476046614,38.102442187162296,227,2025-12-21,2026-08-04,56,0xd89b7dd376e671c124352267516bef1c2cc231a3,0.04456,0.04456,0.044840061654205204,1.0062850460997577,Token Volume Surging|Community Recognized
164.36780804507325,Redstone,REDUSDT,RED,RED,51679410.642369896,True,False,15,465.1877444507719,2026-04-07,9.534368070953425,52.491909385113274,399,2025-07-02,2026-08-04,1,0xc43c6bfeda065fe2c4c11765bf838789bd0bb5de,0.0854,0.0854,0.08656517994533357,1.0136437932708848,
164.2899773732312,Manta,MANTAUSDT,MANTA,MANTA,59219522.823041156,True,False,11,112.78133662729039,2026-06-28,3.4790897176218083,91.88636090044537,399,2025-07-02,2026-08-04,169,0x95cef13441be50d20ca4558cc0a27b601ac544e5,0.05708,0.05708,0.05691995657731753,1.0028117277718769,
164.00375683028767,MMT,MMTUSDT,MMT,MMT,154197811.90575188,True,False,22,102.12767755930743,2026-04-05,29.136690647482034,42.71493212669684,274,2025-11-04,2026-08-04,CT_784,0x35169bc93e1fddfcf3a82a9eae726d349689ed59e4b065369af8789fe59f8608::mmt::MMT,0.1529,0.1529,0.15654600209370342,1.0238456644454115,TGE
163.9881355620071,StorjToken,STORJUSDT,STORJ,STORJ,19049651.1051175,True,False,17,265.6839433688073,2025-12-28,12.103929024081117,22.56186317321689,399,2025-07-02,2026-08-04,1,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0.04394,0.04394,0.04482271179907685,1.0200890259234603,
163.7966327110171,Renzo,REZUSDT,REZ,REZ,24772678.127163887,True,False,10,108.66654820655575,2026-03-15,29.01215331879088,52.522720150423076,399,2025-07-02,2026-08-04,1,0x3b50805453023a91a8bf641e279401a0b23fa6f9,0.002514,0.002514,0.0025240566067886413,1.004000241363819,Token Volume Plunging
163.7593089853511,SPACE ID,IDUSDT,ID,ID,50092043.56303765,True,False,16,199.56014109768972,2026-01-10,18.790527206089646,32.28571428571427,399,2025-07-02,2026-08-04,1,0x2dff88a56767223a5529ea5960da7a3f5f766406,0.02678,0.02678,0.027904610417274003,1.041994414386632,Token Volume Surging
163.60078892430158,OriginToken,OGNUSDT,OGN,OGN,22218814.321328074,True,False,17,87.69480481255957,2025-08-20,10.27104136947219,26.598837209302317,399,2025-07-02,2026-08-04,1,0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,0.01544,0.01544,0.015761771375077505,1.0208401149661597,Token Volume Plunging
163.38600472207122,Fluid,FLUIDUSDT,FLUID,FLUID,124409034.377097,True,False,14,131.363573055788,2026-01-25,13.389441469013018,59.86993114001531,315,2025-09-24,2026-08-04,1,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1.234,1.234,1.2440903567018624,1.0081769503256583,Token Volume Surging|Alpha
162.4486877769221,Banana,BANANAUSDT,BANANA,BANANA,28773270.211946853,True,False,17,83.26966274108793,2025-12-25,13.721158566519387,19.155612608757643,399,2025-07-02,2026-08-04,1,0x38e68a37e401f7271568cecaac63c6b1e19130b4,3.409,3.409,3.4242098068464495,1.004461662319287,
161.78621650633272,Cheems,1000CHEEMSUSDT,1000CHEEMS,CHEEMS,104440737.79248282,True,False,9,104.3492891942066,2025-10-08,44.864550440418796,72.69378871588816,399,2025-07-02,2026-08-04,56,0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413,0.0004952,4.952e-07,5.127864880094981e-07,1.0355139095506827,Token Volume Surging|Community Recognized
161.6792674305997,EDU Coin,EDUUSDT,EDU,EDU,32280029.272677604,True,False,14,79.90405916803955,2025-08-26,3.9024390243902696,33.05439330543933,399,2025-07-02,2026-08-04,56,0xbdeae1ca48894a1759a8374d63925f21f2ee2639,0.03237,0.03237,0.03228002928881762,1.0027871942239392,Community Recognized
161.42159131947892,Holoworld AI,HOLOUSDT,HOLO,HOLO,70311446.84207223,True,False,11,105.62267736357823,2026-01-02,26.595903722529535,38.2123575284943,328,2025-09-11,2026-08-04,CT_501,69RX85eQoEsnZvXGmLNjYcWgVkp9r2JjahVm99KbJETU,0.06494,0.06494,0.06477496733543998,1.0025477846048982,Token Volume Plunging|Community Recognized|DEX Paid
160.7359757638678,Space and Time,SXTUSDT,SXT,SXT,34302316.15378433,True,False,10,96.22342810761533,2026-01-21,19.863505747126432,54.90477901545097,399,2025-07-02,2026-08-04,1,0xe6bfd33f52d82ccb5b37e16d3dd81f9ffdabb195,0.007294,0.007294,0.006860463230756866,1.0631935125458438,
160.64298631034168,Moo Deng,MOODENGUSDT,MOODENG,MOODENG,37229071.655452974,True,False,11,50.1793511088933,2025-12-07,10.123160108140572,45.74855933200048,399,2025-07-02,2026-08-04,CT_501,ED5nyyWEzpPPiWimP8vYm7sD7TD3LAt3Q3gRTWHzPJBY,0.03616,0.03616,0.037607499629317157,1.0400304101027975,Alpha|DEX Paid
160.55493608551396,Aevo,AEVOUSDT,AEVO,AEVO,17272569.23083612,True,False,11,60.12947085274708,2026-08-01,7.438016528925617,31.848783013982395,399,2025-07-02,2026-08-04,1,0xb528edbef013aff855ac3c50b381f253af13b997,0.01866,0.01866,0.018693262670954634,1.0017825654316526,
160.3917971078823,Flux,FLUXUSDT,FLUX,FLUX,17298415.923207026,True,False,9,358.162969742168,2025-11-08,10.874938210578344,78.40095465393794,399,2025-07-02,2026-08-04,8453,0xb008bdcf9cdff9da684a190941dc3dca8c2cdd44,0.03878,0.03878,0.039314581643652334,1.013784983075099,Community Recognized
159.89184748883247,Recall,RECALLUSDT,RECALL,RECALL,39671950.82844625,True,False,18,65.53034379112556,2026-05-16,8.535815714736517,18.191946522361935,294,2025-10-15,2026-08-04,8453,0x1f16e03c1a5908818f47f6ee7bb16690b40d0671,0.03995,0.03995,0.03967195417479713,1.0070086243792726,Alpha|DEX Paid
159.76464554448742,Impossible Cloud Network,ICNTUSDT,ICNT,ICNT,72465462.68723114,True,False,25,87.71118758044912,2025-12-12,8.179012345678993,31.893139841688644,398,2025-07-03,2026-08-04,8453,0xe0cd4cacddcbf4f36e845407ce53e87717b6601d,0.1039,0.1039,0.10678685174402938,1.0277849061023039,Alpha|DEX Paid
159.3492839785718,FORM Token,FORMUSDT,FORM,FORM,62417805.00506271,True,False,21,72.56427471651818,2026-03-04,6.58902850137909,28.31683168316832,399,2025-07-02,2026-08-04,56,0x5b73a93b4e5e4f1fd27d8b3f8c97d69908b5e284,0.2075,0.2075,0.21047774222296003,1.014350564929928,Community Recognized|DEX Paid
159.16444614713808,Zcash Token,ZECUSDT,ZEC,ZEC,112246919.26326172,True,False,19,127.58740032037647,2025-10-02,8.709330242569745,37.143593266918586,399,2025-07-02,2026-08-04,56,0x1ba42e5193dfa8b03d15dd1b86a3113bbbef8eeb,506.32,506.32,510.2133730923511,1.0076895502692982,Community Recognized
157.93820738877554,Metis Token,METISUSDT,METIS,METIS,24274775.628210697,True,False,7,131.67495546468908,2026-04-17,30.47790802524797,90.55334760012228,399,2025-07-02,2026-08-04,1,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,2.415,2.415,2.4274778057048922,1.0051667932525434,
157.9235157880958,Spark,SPKUSDT,SPK,SPK,153440413.02049327,True,False,9,705.2175928703167,2026-04-23,34.91232661606909,72.43988111321265,399,2025-07-02,2026-08-04,1,0xc20059e0317de91738d13af027dfc4a50781b066,0.01538,0.01538,0.015344041302389828,1.0023434958823116,DEX Paid
157.7854942611374,Civic,CVCUSDT,CVC,CVC,18011174.703548405,True,False,10,93.77142499035754,2025-12-05,13.952483801295902,30.164930555555536,399,2025-07-02,2026-08-04,1,0x41e5560054824ea6b0732e656e3ad64e20e94e45,0.0174,0.0174,0.018011261826716453,1.0351299900411755,
157.65987167761688,Pundi X Token,PUNDIXUSDT,PUNDIX,PUNDIX,14193842.491942162,True,False,10,91.84148580008488,2026-05-31,6.791044776119404,35.74626865671642,399,2025-07-02,2026-08-04,1,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,0.07493,0.07493,0.05493259219896077,1.364035393207196,
157.5925707795428,Memecoin,MEMEUSDT,MEME,MEME,34524906.26723617,True,True,15,43.1813157285299,2026-01-20,5.094339622641519,29.629629629629626,399,2025-07-02,2026-08-04,1,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0.0004937,0.0004937,0.0005003609625610951,1.0134919233564819,
157.29380031143387,PlaysOut,PLAYUSDT,PLAY,PLAY,136243700.45394146,True,False,35,149.90586616606058,2025-12-24,11.788970907511942,24.027459954233386,370,2025-07-31,2026-08-04,8453,0x853a7c99227499dba9db8c3a02aa691afdebf841,0.03391,0.03391,0.034060925113603986,1.004450755340725,Alpha
156.13224877874882,Aethir Token,ATHUSDT,ATH,ATH,167008920.85452232,True,False,15,72.67612126982245,2025-09-12,8.175211949939442,27.022620745873247,399,2025-07-02,2026-08-04,1,0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b,0.003918,0.003918,0.003976402877569794,1.0149062985119435,Token Volume Surging|Alpha
155.7021060297213,VeThor Token,VTHOUSDT,VTHO,VTHO,41172050.783414274,True,False,10,135.93277647755696,2025-12-21,13.936430317848414,35.4523227383863,399,2025-07-02,2026-08-04,1,0x97ef4ffb093750c41c4573ba2dca178d9382224c,0.0003281,0.0003281,0.00041051898884580327,1.2512008194020214,
155.65204612224983,Hashflow,HFTUSDT,HFT,HFT,11601816.393103352,True,False,8,89.05977840744156,2025-11-21,12.389995368226025,61.69190098534008,399,2025-07-02,2026-08-04,1,0xb3999f658c0391d94a37f7ff328f3fec942bcadc,0.01169,0.01169,0.011632601278066472,1.004934298061239,
155.5104892816622,Humidifi,WETUSDT,WET,WET,65426448.60235208,True,False,6,102.39266923155343,2026-04-13,63.12838360402164,69.58300079808461,238,2025-12-10,2026-08-04,CT_501,WETZjtprkDMCcUxPi9PfWnowMRZkiGGHDb9rABuRZ2U,0.06473,0.06473,0.06542646737766465,1.0107595763581747,Alpha|DEX Paid
155.18373360916243,Magma Finance,MAGMAUSDT,MAGMA,MAGMA,264191132.56389067,True,False,25,68.44256629853918,2026-04-10,3.8782354458680834,38.4836706880016,217,2025-12-31,2026-08-04,CT_784,0x9f854b3ad20f8161ec0886f15f4a1752bf75d22261556f14cc8d3a1c5d50e529::magma::MAGMA,0.25387,0.25387,0.2641911325638907,1.0406551879461563,Alpha
153.6399173515006,JoeToken,JOEUSDT,JOE,JOE,12084626.609368958,True,False,8,650.561810036272,2026-04-08,9.691552751489663,53.71950009918667,399,2025-07-02,2026-08-04,43114,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,0.02406,0.02406,0.0241833802790625,1.0051280248986907,
152.9957895721213,Sophon,SOPHUSDT,SOPH,SOPH,38077292.74857816,True,False,10,215.46783108717335,2025-12-20,8.80330925192262,24.155471501239067,399,2025-07-02,2026-08-04,1,0x6b7774cb12ed7573a7586e7d0e62a2a563ddd3f0,0.003809,0.003809,0.0038255179332474165,1.004336553753588,Token Volume Plunging
151.91393536451616,Mitosis,MITOUSDT,MITO,MITO,5545325.974023778,True,False,14,38.48561078769957,2026-05-09,28.69842334786985,39.35036372864151,342,2025-08-28,2026-08-04,56,0x8e1e6bf7e13c400269987b65ab2b5724b016caef,0.02201,0.02201,0.021908716142232047,1.0046229937487168,TGE|DEX Paid
151.77011011594342,Basic Attention Token,BATUSDT,BAT,BAT,99748067.1704016,True,False,12,43.97697731555389,2025-10-13,21.306818181818187,44.42477876106192,399,2025-07-02,2026-08-04,1,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0.06546,0.06546,0.06652239978435762,1.0162297553369632,
151.66949364065817,iEx.ec Network Token,RLCUSDT,RLC,RLC,22971914.561468292,True,False,8,105.93999312877786,2025-08-28,19.842004567055493,38.544,399,2025-07-02,2026-08-04,1,0x607f4c5bb672230e8672085532f7e901544a7375,0.2585,0.2585,0.2640456627838078,1.0214532409431636,
151.08149600993087,Livepeer Token,LPTUSDT,LPT,LPT,45904642.96967777,True,False,12,42.40587740387102,2026-01-24,27.455121436114037,32.558958113340374,399,2025-07-02,2026-08-04,42161,0x289ba1701c2f088cf0faf8b3705246331cb8a839,1.277,1.277,1.2740164435248964,1.0023418508373791,
150.36015096486284,UnifAI Network,UAIUSDT,UAI,UAI,223175812.437001,True,False,33,45.39911283014124,2026-07-30,15.903890160183066,43.721064814814795,272,2025-11-06,2026-08-04,56,0x3e5d4f8aee0d9b3082d5f6da5d6e225d17ba9ea0,0.2408,0.2408,0.22317581243702872,1.0789699715686891,Alpha
149.56527917891938,Turbo,TURBOUSDT,TURBO,TURBO,56892522.08160994,True,False,11,45.37048077806791,2025-11-28,12.686285606489323,39.174784515734174,399,2025-07-02,2026-08-04,1,0xa35923162c49cf95e6bf26623385eb431ad920d3,0.0008373,0.0008373,0.0008245407262824663,1.0154744008522907,Token Volume Surging
149.2434334673972,aPriori,APRUSDT,APR,APR,184842634.28748098,True,False,20,44.94823464255081,2026-05-18,19.871560972049895,31.31014063656552,286,2025-10-23,2026-08-04,1,0x5a9610919f5e81183823a2be4bd1beb2b4da2a20,0.1856,0.1856,0.18484263428748096,1.0040973540300293,Token Volume Surging
148.82506550887058,Synthetix Network Token,SNXUSDT,SNX,SNX,6823843.6005099295,True,False,17,35.879918959842975,2025-09-26,32.07070707070707,52.685421994884905,399,2025-07-02,2026-08-04,10,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,0.211,0.211,0.21165677601970692,1.0031126825578527,
147.96595303835176,Fight,FIGHTUSDT,FIGHT,FIGHT,31089203.1729003,True,False,8,49.97424677908729,2026-08-01,2.073661405137739,50.81967213114753,194,2026-01-23,2026-08-04,CT_501,8f62NyJGo7He5uWeveTA2JJQf4xzf8aqxkmzxRQ3mxfU,0.0034,0.0034,0.0034344770632197407,1.0101403127116886,Community Recognized
147.14971116013223,Zeta,ZETAUSDT,ZETA,ZETA,16954595.720569238,True,False,8,48.38861618941421,2026-01-26,10.346226670273184,38.68834389639018,399,2025-07-02,2026-08-04,1,0xf091867ec603a6628ed83d274e835539d82e9cc8,0.02882,0.02882,0.028257659534282064,1.019900461502684,Alpha
146.98240746583136,GreenMetaverseToken,GMTUSDT,GMT,GMT,12168588.717577009,True,False,7,88.39670255428275,2026-01-10,15.084388185654007,27.17508055853919,399,2025-07-02,2026-08-04,137,0x714db550b574b3e927af3d93e26127d15721d4c2,0.006567,0.006567,0.006574119204888407,1.0010840878465672,
146.83613722474092,Towns,TOWNSUSDT,TOWNS,TOWNS,4039490.107331636,True,False,14,37.552478826053196,2026-03-14,12.549122347393249,37.51694226077529,365,2025-08-05,2026-08-04,8453,0x00000000a22c618fd6b4d7e9a335c4b96b189a38,0.00221,0.00221,0.0021966478005347244,1.0060784434637293,Community Recognized|DEX Paid
146.615130804782,Just a chill guy,CHILLGUYUSDT,CHILLGUY,CHILLGUY,9527777.152303595,True,True,10,36.5230676249816,2026-04-10,27.598742385537435,31.228484311989767,399,2025-07-02,2026-08-04,CT_501,Df6yfrKC8kZE3KNkrHERKzAetSxbrWeniQfyJY4Jpump,0.009323,0.009323,0.00952833410987517,1.0220244674327115,Pumpfun|Community Recognized
146.40935515463033,MyShell Token,SHELLUSDT,SHELL,SHELL,8910373.338920968,True,False,15,38.67607438544495,2026-01-24,10.96145876502279,40.66025908900963,399,2025-07-02,2026-08-04,56,0xf2c88757f8d03634671208935974b60a2a28bdb3,0.01779,0.01779,0.017948062470028156,1.0088849055665068,TGE
145.0613828361751,Ankr,ANKRUSDT,ANKR,ANKR,33417994.112588067,True,False,8,134.25310309741616,2026-03-18,5.6332062685303,26.85302837780601,399,2025-07-02,2026-08-04,56,0xf307910a4c7bbc79691fd374889b36d8531b08e3,0.003387,0.003387,0.00341,1.006790670209625,Token Volume Plunging|Community Recognized
142.94480955257208,Velodrome Finance,VELODROMEUSDT,VELODROME,VELODROME,16361716.102257518,True,False,12,40.16318757657224,2025-11-11,5.7317873550645215,20.527655635269614,399,2025-07-02,2026-08-04,1,0xfb966cdb7e17c9acb7f53afcafacbe8973cd778c,0.0169,0.0169,0.018219639924758238,1.0780852026484165,
142.57758514135145,Across Protocol Token,ACXUSDT,ACX,ACX,37185189.62552814,True,False,6,441.15601599125654,2026-03-12,19.52750702131174,42.94465568229826,399,2025-07-02,2026-08-04,1,0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,0.03832,0.03832,0.037185189703009935,1.0305178030837963,Token Volume Plunging
141.46335693013,Lista DAO,LISTAUSDT,LISTA,LISTA,40948583.55974052,True,False,13,39.45119636325057,2025-09-21,11.910112359550562,31.095847642834862,399,2025-07-02,2026-08-04,56,0xfceb31a79f71ac9cbdcf853519c1b12d379edc46,0.05087,0.05087,0.051469547702816996,1.0117858797487123,Token Volume Surging|Community Recognized
138.4296034077063,WAXP Token,WAXPUSDT,WAXP,WAXP,14261161.70576384,True,False,4,306.32636248943174,2026-03-20,26.744553204925793,34.39822868891351,399,2025-07-02,2026-08-04,1,0x2a79324c19ef2b89ea98b23bc669b7e7c9f8a517,0.003762,0.003762,0.0036899863463287917,1.0195159675164802,
138.02465970610356,HoloToken,HOTUSDT,HOT,HOT,59331092.13548872,True,False,7,93.97388020520732,2026-07-05,3.165630299604305,24.016938898971564,399,2025-07-02,2026-08-04,1,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,0.0003371,0.0003371,0.0003340349623293563,1.0091757989920276,Token Volume Surging
137.05506745067058,Seeker,SKRUSDT,SKR,SKR,98254073.91248977,True,False,5,69.23958401924376,2026-04-24,25.9765625,44.551742137544046,195,2026-01-22,2026-08-04,CT_501,SKRbvo6Gf7GondiT3BbTfuRDPqLWei4j2Qy2NPGZhW3,0.006872,0.006872,0.00935916452741591,1.3619273177264128,Token Volume Surging|Alpha|DEX Paid
136.2141879881188,Toshi,TOSHIUSDT,TOSHI,TOSHI,43288178.83051482,True,False,10,41.086832636344475,2026-07-18,11.16279069767443,30.15873015873016,322,2025-09-17,2026-08-04,8453,0xac1bd2486aaf3b5c0fc3fd868558b082a531b2b4,0.000103,0.000103,0.00010289951946849562,1.0009764917467388,Community Recognized|DEX Paid
133.98526612598022,0x Protocol Token,ZRXUSDT,ZRX,ZRX,79280411.63459827,True,False,5,224.40678145097306,2025-12-30,18.339350180505388,31.845238095238095,399,2025-07-02,2026-08-04,1,0xe41d2489571d322189246dafa5ebde1f4699f498,0.0793,0.0793,0.07928103673646664,1.0002391904081223,
133.4863101125896,Peanut the Squirrel,PNUTUSDT,PNUT,PNUT,39090672.9511773,True,True,5,37.37798915481653,2026-04-16,40.390301596688374,77.01581027667983,399,2025-07-02,2026-08-04,CT_501,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,0.03909,0.03909,0.03909686132864878,1.000175526442793,Pumpfun|Community Recognized
133.41643500987288,AWE Network,AWEUSDT,AWE,AWE,108214255.03216045,True,False,21,36.73085706407759,2025-09-25,12.701439877944122,34.91111111111111,399,2025-07-02,2026-08-04,8453,0x1b4617734c43f6159f3a70b7e06d883647512778,0.05592,0.05592,0.0557110404878595,1.0037507738198865,Token Volume Plunging|Community Recognized
133.29148554881107,StarkNet,STRKUSDT,STRK,STRK,41119178.01504338,True,False,18,33.92843491131707,2026-05-08,21.833586791223112,33.81069590512418,399,2025-07-02,2026-08-04,CT_9004,0x4718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,0.02557,0.02557,0.025595468745823857,1.000996040118258,
132.39894891423342,Stable,STABLEUSDT,STABLE,STABLE,23581361.576552734,True,False,20,33.937543362331404,2026-04-24,10.024993057484032,34.5412993796931,272,2025-11-06,2026-08-04,56,0x011ebe7d75e2c9d1e0bd0be0bef5c36f0a90075f,0.03171,0.03171,0.03212546233910758,1.0131019343774073,Alpha
132.3438025463672,PowerLedger,POWRUSDT,POWR,POWR,39101068.744054995,True,False,4,105.54909845802584,2026-06-28,18.690019193857953,30.612244897959172,399,2025-07-02,2026-08-04,1,0x595832f8fc6bf59c85c527fec3740a1b7a361269,0.0388,0.0388,0.039120417475077586,1.0082581823473604,
132.07917584244584,Neiro,NEIROUSDT,NEIRO,NEIRO,26189607.300890908,True,False,5,39.13504464861428,2026-04-16,48.52622176853387,88.03728638011394,399,2025-07-02,2026-08-04,1,0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,6.228e-05,6.228e-05,6.22540937942992e-05,1.000416136580293,
131.46508567765335,yearn.finance,YFIUSDT,YFI,YFI,77131095.07170331,True,False,2,171.1025701000979,2026-07-06,44.19475655430711,51.31508319914118,399,2025-07-02,2026-08-04,1,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,2110.0,2110.0,2103.6137134375685,1.0030358646749813,
131.2730370342768,test griffain.com,GRIFFAINUSDT,GRIFFAIN,GRIFFAIN,8888455.538223218,True,True,15,27.892231421116247,2025-12-01,0.4737091425864537,34.291915355398814,399,2025-07-02,2026-08-04,CT_501,KENJSUYLASHUMfHyy5o4Hp2FdNqZg1AsUPhfH2kYvEP,0.008681,0.008681,0.008889800512701423,1.0240525875707203,Pumpfun|Alpha
